1f4ac58f078e5e2f9e354be7c291f1cb10f07781	refs/tags/archive/local-codex-branches/codex/e-b-app-install-external-runtime-writer-transport
1f99f445a34643758228802e6474a0bcbd9d11d0	refs/tags/archive/local-only-branches/codex/e-c-parked-main
1fa5d5ec6f15b0d491ab72d1c9f19cbb2b970eff	refs/tags/archive/local-manual-review-branches/codex/screen-ai-remote-boundary-proof
1fa5d5ec6f15b0d491ab72d1c9f19cbb2b970eff	refs/tags/archive/manual-review-branches/codex/screen-ai-remote-boundary-proof
1fa7b975c3532da5d068a6a3145754449d61e5e8	refs/pull/269/head
1fa7b975c3532da5d068a6a3145754449d61e5e8	refs/tags/archive/codex-branches/codex/production-support-billing-release-proof
1fb09c0e906315317da2cb17ecf1f3b3eb09e6b5	refs/pull/126/head
1fb09c0e906315317da2cb17ecf1f3b3eb09e6b5	refs/tags/archive/codex-branches/codex/activity-report-persistence-fanout
1fb09c0e906315317da2cb17ecf1f3b3eb09e6b5	refs/tags/archive/local-codex-branches/codex/activity-report-persistence-fanout
200cfb61a6e48878035caca2ece584134389bfaa	refs/tags/archive/local-only-branches/codex/tmp-pr527-focus
203ee739d9a401bea6a1cb9470c59a7530d99a81	refs/pull/125/head
2049d77894d2718aff2e19351fc86327a5060091	refs/pull/399/head
2049d77894d2718aff2e19351fc86327a5060091	refs/tags/archive/codex-branches/codex/browser-child-intervention-page-ui
2049d77894d2718aff2e19351fc86327a5060091	refs/tags/archive/local-codex-branches/codex/browser-child-intervention-page-ui
2049d77894d2718aff2e19351fc86327a5060091	refs/tags/archive/local-only-branches/codex/browser-child-intervention-page-ui
20937fff4fedfd42ce5bdc155fa4a3cf8c5beaa5	refs/tags/archive/local-manual-review-branches/codex/app-game-source-freshness-policy-consumption
20937fff4fedfd42ce5bdc155fa4a3cf8c5beaa5	refs/tags/archive/manual-review-branches/codex/app-game-source-freshness-policy-consumption
2136aa167de55a7476442f8266d39293a7e224f7	refs/pull/245/head
